Id;Obra;Bloco;Unidade;Nome;CPF_CNPJ;PercentualParticipacao;Principal;CreatedOn;ModifiedOn;Ativo;CodClienteSap
620;8494;4;31;CLIENTE 620;111.111.118-45;50.00;1;2014-11-24 17:40:05.573;2016-07-06 07:45:09.123;1;101254
621;8494;4;31;CLIENTE 621;111.111.118-46;50.00;0;2014-11-24 17:40:05.573;2016-07-06 07:45:09.123;1;101259
622;8494;4;32;CLIENTE 622;111.111.118-47;100.00;1;2014-11-24 17:40:05.583;2016-07-06 07:45:09.130;1;12831
623;8524;3;00C608;CLIENTE 623;111.111.118-48;100.00;1;2014-11-24 17:40:05.593;2014-11-24 17:40:05.593;1;182919
624;8524;3;00C701;CLIENTE 624;111.111.118-49;100.00;1;2014-11-24 17:40:05.603;2014-11-24 17:40:05.603;1;3923
625;8494;4;33;CLIENTE 625;111.111.118-50;100.00;1;2014-11-24 17:40:05.613;2016-07-06 07:45:09.137;1;6736
626;8494;4;34;CLIENTE 626;111.111.118-51;50.00;1;2014-11-24 17:40:05.623;2016-07-06 07:45:09.140;1;97847
627;8494;4;34;CLIENTE 627;111.111.118-52;50.00;0;2014-11-24 17:40:05.623;2016-07-06 07:45:09.140;1;97927
628;8524;3;00C702;CLIENTE 628;111.111.118-53;100.00;1;2014-11-24 17:40:05.633;2014-11-24 17:40:05.633;1;3923
629;8494;4;35;CLIENTE 629;111.111.118-54;100.00;1;2014-11-24 17:40:05.643;2016-07-06 07:45:09.147;1;78208
630;8524;3;LOJA01;CLIENTE 630;111.111.118-55;100.00;1;2014-11-24 17:40:05.650;2014-11-24 17:40:05.650;1;61856
631;8494;4;36;CLIENTE 631;111.111.118-56;100.00;1;2014-11-24 17:40:05.660;2016-07-06 07:45:09.153;1;114572
632;8494;4;41;CLIENTE 632;111.111.118-57;100.00;1;2014-11-24 17:40:05.670;2016-07-06 07:45:09.160;1;84022
633;8494;4;42;CLIENTE 633;111.111.118-58;100.00;1;2014-11-24 17:40:05.680;2016-07-06 07:45:09.163;1;30217
634;8494;4;43;CLIENTE 634;111.111.118-59;50.00;1;2014-11-24 17:40:05.690;2016-07-06 07:45:09.170;1;90940
635;8494;4;43;CLIENTE 635;111.111.118-60;50.00;0;2014-11-24 17:40:05.693;2016-07-06 07:45:09.170;1;90941
636;8494;4;44;CLIENTE 636;111.111.118-61;50.00;1;2014-11-24 17:40:05.703;2016-07-06 07:45:09.177;1;111917
637;8494;4;44;CLIENTE 637;111.111.118-62;50.00;0;2014-11-24 17:40:05.703;2016-07-06 07:45:09.177;1;111922
638;8494;4;45;CLIENTE 638;111.111.118-63;100.00;1;2014-11-24 17:40:05.713;2016-07-06 07:45:09.183;1;81933
639;8494;4;46;CLIENTE 639;111.111.118-64;100.00;1;2014-11-24 17:40:05.723;2016-07-06 07:45:09.190;1;24402
640;8494;4;51;CLIENTE 640;111.111.118-65;100.00;1;2014-11-24 17:40:05.733;2016-07-06 07:45:09.193;1;68773
641;8494;4;52;CLIENTE 641;111.111.118-66;100.00;1;2014-11-24 17:40:05.743;2016-07-06 07:45:09.200;1;13230
642;8494;4;53;CLIENTE 642;111.111.118-67;100.00;1;2014-11-24 17:40:05.753;2016-07-06 07:45:09.207;1;111746
643;8494;4;54;CLIENTE 643;111.111.118-68;100.00;1;2014-11-24 17:40:05.763;2016-07-06 07:45:09.210;1;98013
644;8494;4;55;CLIENTE 644;111.111.118-69;100.00;1;2014-11-24 17:40:05.777;2016-07-06 07:45:09.217;1;45065
645;8494;4;56;CLIENTE 645;111.111.118-70;50.00;1;2014-11-24 17:40:05.783;2016-07-06 07:45:09.223;1;98095
646;8494;4;56;CLIENTE 646;111.111.118-71;50.00;0;2014-11-24 17:40:05.787;2016-07-06 07:45:09.223;1;98101
647;8494;4;61;CLIENTE 647;111.111.118-72;50.00;0;2014-11-24 17:40:05.793;2016-07-06 07:45:09.230;1;110606
648;8494;4;61;CLIENTE 648;111.111.118-73;50.00;1;2014-11-24 17:40:05.797;2016-07-06 07:45:09.230;1;110607
649;8494;4;62;CLIENTE 649;111.111.118-74;100.00;1;2014-11-24 17:40:05.803;2016-07-06 07:45:09.237;1;87003
650;8494;4;63;CLIENTE 650;111.111.118-75;100.00;1;2014-11-24 17:40:05.813;2016-07-06 07:45:09.243;1;111807
651;8494;4;64;CLIENTE 651;111.111.118-76;100.00;1;2014-11-24 17:40:05.823;2016-07-06 07:45:09.250;1;97622
652;8494;4;65;CLIENTE 652;111.111.118-77;100.00;1;2014-11-24 17:40:05.830;2016-07-06 07:45:09.253;1;81297
653;8494;4;66;CLIENTE 653;111.111.118-78;100.00;1;2014-11-24 17:40:05.840;2016-07-06 07:45:09.260;1;101599
654;8494;4;71;CLIENTE 654;111.111.118-79;100.00;1;2014-11-24 17:40:05.850;2016-07-06 07:45:09.267;1;24130
655;8494;4;72;CLIENTE 655;111.111.118-80;100.00;1;2014-11-24 17:40:05.860;2016-07-06 07:45:09.273;1;110008
656;8494;4;73;CLIENTE 656;111.111.118-81;50.00;1;2014-11-24 17:40:05.873;2016-07-06 07:45:09.280;1;79622
657;8494;4;73;CLIENTE 657;111.111.118-82;25.00;0;2014-11-24 17:40:05.873;2016-07-06 07:45:09.280;1;79634
658;8494;4;73;CLIENTE 658;111.111.118-83;25.00;0;2014-11-24 17:40:05.873;2016-07-06 07:45:09.280;1;79647
659;8494;4;74;CLIENTE 659;111.111.118-84;50.00;1;2014-11-24 17:40:05.887;2016-07-06 07:45:09.287;1;69717
660;8494;4;75;CLIENTE 660;111.111.118-85;100.00;1;2014-11-24 17:40:05.897;2016-07-06 07:45:09.290;1;45183
661;8494;4;76;CLIENTE 661;111.111.118-86;50.00;1;2014-11-24 17:40:05.907;2016-07-06 07:45:09.297;1;96990
662;8494;4;76;CLIENTE 662;111.111.118-87;50.00;0;2014-11-24 17:40:05.907;2016-07-06 07:45:09.297;1;96996
663;9111;1;106;CLIENTE 663;111.111.118-88;100.00;1;2014-11-24 17:40:05.923;2016-07-05 02:30:24.280;1;115625
664;9111;1;107;CLIENTE 664;111.111.118-89;100.00;1;2014-11-24 17:40:05.933;2016-07-05 02:30:24.290;1;115625
665;9111;1;108;CLIENTE 665;111.111.118-90;100.00;1;2014-11-24 17:40:05.943;2016-07-05 02:30:24.297;1;115625
666;9111;1;109;CLIENTE 666;111.111.118-91;100.00;1;2014-11-24 17:40:05.953;2016-07-05 02:30:24.303;1;115412
667;9111;1;110;CLIENTE 667;111.111.118-92;50.00;1;2014-11-24 17:40:05.963;2016-07-05 02:30:24.313;1;44416
668;9111;1;110;CLIENTE 668;111.111.118-93;50.00;0;2014-11-24 17:40:05.963;2016-07-05 02:30:24.313;1;116132
669;9111;1;201;CLIENTE 669;111.111.118-94;0.00;0;2014-11-24 17:40:05.983;2016-07-05 02:30:24.333;1;89210
670;9111;1;201;CLIENTE 670;111.111.118-95;0.00;0;2014-11-24 17:40:05.983;2016-07-05 02:30:24.333;1;89211
671;9111;1;201;CLIENTE 671;111.111.118-96;100.00;1;2014-11-24 17:40:05.983;2016-07-05 02:30:24.333;1;89353
672;9111;1;202;CLIENTE 672;111.111.118-97;0.00;0;2014-11-24 17:40:05.993;2016-07-05 02:30:24.340;1;89210
673;9111;1;202;CLIENTE 673;111.111.118-98;0.00;0;2014-11-24 17:40:05.993;2016-07-05 02:30:24.340;1;89211
674;9111;1;202;CLIENTE 674;111.111.118-99;100.00;1;2014-11-24 17:40:05.997;2016-07-05 02:30:24.340;1;89353
675;9111;1;203;CLIENTE 675;111.111.119-01;0.00;0;2014-11-24 17:40:06.007;2016-07-05 02:30:24.350;1;89210
676;9111;1;203;CLIENTE 676;111.111.119-02;0.00;0;2014-11-24 17:40:06.007;2016-07-05 02:30:24.350;1;89211
677;9111;1;203;CLIENTE 677;111.111.119-03;100.00;1;2014-11-24 17:40:06.007;2016-07-05 02:30:24.350;1;89353
678;9111;1;204;CLIENTE 678;111.111.119-04;0.00;0;2014-11-24 17:40:06.017;2016-07-05 02:30:24.357;1;89210
679;9111;1;204;CLIENTE 679;111.111.119-05;0.00;0;2014-11-24 17:40:06.017;2016-07-05 02:30:24.357;1;89211
680;9111;1;204;CLIENTE 680;111.111.119-06;100.00;1;2014-11-24 17:40:06.017;2016-07-05 02:30:24.357;1;89353
681;9111;1;205;CLIENTE 681;111.111.119-07;0.00;0;2014-11-24 17:40:06.027;2016-07-05 02:30:24.367;1;89210
682;9111;1;205;CLIENTE 682;111.111.119-08;0.00;0;2014-11-24 17:40:06.030;2016-07-05 02:30:24.367;1;89211
683;9111;1;205;CLIENTE 683;111.111.119-09;100.00;1;2014-11-24 17:40:06.030;2016-07-05 02:30:24.367;1;89353
684;9111;1;206;CLIENTE 684;111.111.119-10;0.00;0;2014-11-24 17:40:06.040;2016-07-05 02:30:24.373;1;89210
685;9111;1;206;CLIENTE 685;111.111.119-11;0.00;0;2014-11-24 17:40:06.040;2016-07-05 02:30:24.373;1;89211
686;9111;1;206;CLIENTE 686;111.111.119-12;100.00;1;2014-11-24 17:40:06.040;2016-07-05 02:30:24.373;1;89353
687;9111;1;207;CLIENTE 687;111.111.119-13;100.00;1;2014-11-24 17:40:06.050;2016-07-05 02:30:24.380;1;37035
688;9111;1;208;CLIENTE 688;111.111.119-14;100.00;1;2014-11-24 17:40:06.060;2016-07-05 02:30:24.387;1;115354
689;9111;1;208;CLIENTE 689;111.111.119-15;0.00;0;2014-11-24 17:40:06.060;2014-12-19 01:40:35.553;0;115356
690;9111;1;209;CLIENTE 690;111.111.119-16;50.00;1;2014-11-24 17:40:06.067;2016-07-05 02:30:24.393;1;115416
691;9111;1;209;CLIENTE 691;111.111.119-17;50.00;0;2014-11-24 17:40:06.067;2016-07-05 02:30:24.393;1;115417
692;9111;1;210;CLIENTE 692;111.111.119-18;100.00;1;2014-11-24 17:40:06.077;2016-07-05 02:30:24.403;1;115421
693;9111;1;212;CLIENTE 693;111.111.119-19;100.00;1;2014-11-24 17:40:06.093;2016-07-05 02:30:24.417;1;116285
694;9111;1;501;CLIENTE 694;111.111.119-20;100.00;1;2014-11-24 17:40:06.167;2016-07-05 02:30:24.573;1;115324
695;9111;1;502;CLIENTE 695;111.111.119-21;100.00;1;2014-11-24 17:40:06.187;2016-07-05 02:30:24.580;1;115324
696;9111;1;503;CLIENTE 696;111.111.119-22;100.00;1;2014-11-24 17:40:06.207;2016-07-05 02:30:24.587;1;115324
697;9111;1;504;CLIENTE 697;111.111.119-23;100.00;1;2014-11-24 17:40:06.223;2016-07-05 02:30:24.597;1;115324
698;9111;1;505;CLIENTE 698;111.111.119-24;100.00;1;2014-11-24 17:40:06.243;2019-05-16 01:00:39.740;0;115324
699;9111;1;506;CLIENTE 699;111.111.119-25;100.00;1;2014-11-24 17:40:06.263;2016-07-05 02:30:24.620;1;115324
700;9111;1;601;CLIENTE 700;111.111.119-26;100.00;1;2014-11-24 17:40:06.303;2016-07-05 02:30:24.670;1;229280
701;9111;1;602;CLIENTE 701;111.111.119-27;100.00;1;2014-11-24 17:40:06.313;2016-07-05 02:30:24.680;1;229280
702;9111;1;603;CLIENTE 702;111.111.119-28;100.00;1;2014-11-24 17:40:06.323;2016-07-05 02:30:24.687;1;229280
703;9111;1;604;CLIENTE 703;111.111.119-29;100.00;1;2014-11-24 17:40:06.330;2016-07-05 02:30:24.697;1;229280
704;9111;1;605;CLIENTE 704;111.111.119-30;100.00;1;2014-11-24 17:40:06.343;2016-07-05 02:30:24.707;1;229280
705;9111;1;606;CLIENTE 705;111.111.119-31;100.00;1;2014-11-24 17:40:06.353;2016-07-05 02:30:24.713;1;229280
706;9111;1;607;CLIENTE 706;111.111.119-32;100.00;1;2014-11-24 17:40:06.363;2016-07-05 02:30:24.723;1;100053
707;9111;1;608;CLIENTE 707;111.111.119-33;100.00;1;2014-11-24 17:40:06.373;2016-07-05 02:30:24.730;1;100053
708;9111;1;609;CLIENTE 708;111.111.119-34;100.00;1;2014-11-24 17:40:06.383;2016-07-05 02:30:24.740;1;100053
709;9111;1;610;CLIENTE 709;111.111.119-35;50.00;1;2014-11-24 17:40:06.393;2016-07-05 02:30:24.747;1;116640
710;9111;1;610;CLIENTE 710;111.111.119-36;50.00;0;2014-11-24 17:40:06.393;2016-07-05 02:30:24.747;1;116664
711;9111;1;701;CLIENTE 711;111.111.119-37;100.00;1;2014-11-24 17:40:06.410;2016-07-05 02:30:24.773;1;37035
712;9111;1;704;CLIENTE 712;111.111.119-38;50.00;0;2014-11-24 17:40:06.430;2016-07-05 02:30:24.797;1;176053
713;9111;1;704;CLIENTE 713;111.111.119-39;50.00;1;2014-11-24 17:40:06.430;2016-07-05 02:30:24.797;1;176069
714;9111;1;705;CLIENTE 714;111.111.119-40;100.00;1;2014-11-24 17:40:06.440;2016-07-05 02:30:24.807;1;115577
715;9111;1;706;CLIENTE 715;111.111.119-41;100.00;1;2014-11-24 17:40:06.447;2016-07-05 02:30:24.813;1;115577
716;9111;1;707;CLIENTE 716;111.111.119-42;50.00;1;2014-11-24 17:40:06.457;2016-07-05 02:30:24.820;1;115439
717;9111;1;707;CLIENTE 717;111.111.119-43;50.00;0;2014-11-24 17:40:06.457;2016-07-05 02:30:24.820;1;115504
718;9111;1;708;CLIENTE 718;111.111.119-44;100.00;1;2014-11-24 17:40:06.467;2016-07-05 02:30:24.830;1;115576
719;9111;1;708;CLIENTE 719;111.111.119-45;0.00;0;2014-11-24 17:40:06.467;2016-07-05 02:30:24.830;1;115531
720;9111;1;709;CLIENTE 720;111.111.119-46;50.00;0;2014-11-24 17:40:06.480;2016-07-05 02:30:24.840;1;115536
721;9111;1;709;CLIENTE 721;111.111.119-47;50.00;1;2014-11-24 17:40:06.480;2016-07-05 02:30:24.840;1;115539
722;9111;1;710;CLIENTE 722;111.111.119-48;33.34;1;2014-11-24 17:40:06.490;2015-02-20 01:46:35.993;0;117517
723;9111;1;710;CLIENTE 723;111.111.119-49;33.33;0;2014-11-24 17:40:06.490;2015-02-20 01:46:35.993;0;116929
724;9111;1;710;CLIENTE 724;111.111.119-50;33.33;0;2014-11-24 17:40:06.490;2015-02-20 01:46:35.993;0;116930
725;9111;1;712;CLIENTE 725;111.111.119-51;100.00;1;2014-11-24 17:40:06.507;2016-07-05 02:30:24.863;1;37035
726;1248;1;101;CLIENTE 726;111.111.119-52;50.00;1;2014-11-24 17:40:06.583;2016-07-26 02:30:17.400;1;137032
727;1248;1;101;CLIENTE 727;111.111.119-53;50.00;0;2014-11-24 17:40:06.583;2016-07-26 02:30:17.400;1;137038
728;1248;1;102;CLIENTE 728;111.111.119-54;100.00;1;2014-11-24 17:40:06.600;2016-07-26 02:30:17.407;1;72534
729;1248;1;103;CLIENTE 729;111.111.119-55;50.00;1;2014-11-24 17:40:06.613;2016-07-26 02:30:17.413;1;59132
730;1248;1;104;CLIENTE 730;111.111.119-56;50.00;1;2014-11-24 17:40:06.627;2016-07-26 02:30:17.420;1;100512
731;1248;1;105;CLIENTE 731;111.111.119-57;50.00;0;2014-11-24 17:40:06.640;2016-07-26 02:30:17.423;1;251496
732;1248;1;105;CLIENTE 732;111.111.119-58;50.00;1;2014-11-24 17:40:06.640;2016-07-26 02:30:17.423;1;251500
733;1248;1;106;CLIENTE 733;111.111.119-59;50.00;1;2014-11-24 17:40:06.653;2016-07-26 02:30:17.430;1;60028
734;1248;1;106;CLIENTE 734;111.111.119-60;50.00;0;2014-11-24 17:40:06.657;2016-07-26 02:30:17.430;1;60030
735;1248;1;107;CLIENTE 735;111.111.119-61;100.00;1;2014-11-24 17:40:06.670;2016-07-26 02:30:17.437;1;72091
736;1248;1;108;CLIENTE 736;111.111.119-62;100.00;1;2014-11-24 17:40:06.683;2016-07-26 02:30:17.443;1;60505
737;1248;1;109;CLIENTE 737;111.111.119-63;100.00;1;2014-11-24 17:40:06.697;2016-07-26 02:30:17.450;1;29945
738;1248;1;110;CLIENTE 738;111.111.119-64;100.00;1;2014-11-24 17:40:06.707;2016-07-26 02:30:17.457;1;82609
739;1248;1;201;CLIENTE 739;111.111.119-65;100.00;1;2014-11-24 17:40:06.720;2016-07-26 02:30:17.463;1;29336
740;9111;1;1101;CLIENTE 740;111.111.119-66;100.00;1;2014-11-24 17:40:06.730;2016-07-05 02:30:25.130;1;120183
741;1248;1;202;CLIENTE 741;111.111.119-67;50.00;1;2014-11-24 17:40:06.737;2016-07-26 02:30:17.470;1;93722
742;1248;1;202;CLIENTE 742;111.111.119-68;50.00;0;2014-11-24 17:40:06.737;2016-07-26 02:30:17.470;1;93726
743;9111;1;1102;CLIENTE 743;111.111.119-69;100.00;1;2014-11-24 17:40:06.747;2016-07-05 02:30:25.137;1;120183
744;1248;1;203;CLIENTE 744;111.111.119-70;100.00;1;2014-11-24 17:40:06.757;2016-07-26 02:30:17.473;1;138831
745;9111;1;1103;CLIENTE 745;111.111.119-71;100.00;1;2014-11-24 17:40:06.767;2016-07-05 02:30:25.147;1;120183
746;1248;1;204;CLIENTE 746;111.111.119-72;100.00;1;2014-11-24 17:40:06.777;2016-07-26 02:30:17.480;1;19731
747;9111;1;1104;CLIENTE 747;111.111.119-73;100.00;1;2014-11-24 17:40:06.787;2016-07-05 02:30:25.153;1;120183
748;1248;1;205;CLIENTE 748;111.111.119-74;100.00;1;2014-11-24 17:40:06.797;2016-07-26 02:30:17.487;1;140273
749;9111;1;1105;CLIENTE 749;111.111.119-75;100.00;1;2014-11-24 17:40:06.807;2016-07-05 02:30:25.163;1;120183
750;1248;1;206;CLIENTE 750;111.111.119-76;100.00;1;2014-11-24 17:40:06.817;2016-07-26 02:30:17.493;1;12801
751;9111;1;1106;CLIENTE 751;111.111.119-77;100.00;1;2014-11-24 17:40:06.827;2016-07-05 02:30:25.170;1;120183
752;1248;1;207;CLIENTE 752;111.111.119-78;50.00;1;2014-11-24 17:40:06.837;2016-07-26 02:30:17.500;1;135868
753;1248;1;207;CLIENTE 753;111.111.119-79;50.00;0;2014-11-24 17:40:06.837;2016-07-26 02:30:17.500;1;135873
754;9111;1;1107;CLIENTE 754;111.111.119-80;50.00;0;2014-11-24 17:40:06.847;2016-09-09 15:15:01.460;1;119122
755;9111;1;1107;CLIENTE 755;111.111.119-81;50.00;1;2014-11-24 17:40:06.847;2016-09-09 15:15:01.470;1;119125
756;1248;1;208;CLIENTE 756;111.111.119-82;100.00;1;2014-11-24 17:40:06.880;2016-07-26 02:30:17.507;1;126204
757;9111;1;1108;CLIENTE 757;111.111.119-83;50.00;0;2014-11-24 17:40:06.890;2016-09-09 15:15:01.560;1;119122
758;9111;1;1108;CLIENTE 758;111.111.119-84;50.00;1;2014-11-24 17:40:06.890;2016-09-09 15:15:01.560;1;119125
759;9111;1;1109;CLIENTE 759;111.111.119-85;50.00;0;2014-11-24 17:40:06.913;2016-09-09 15:15:01.580;1;119122
760;9111;1;1109;CLIENTE 760;111.111.119-86;50.00;1;2014-11-24 17:40:06.913;2016-09-09 15:15:01.580;1;119125
761;1248;1;209;CLIENTE 761;111.111.119-87;50.00;1;2014-11-24 17:40:06.937;2016-07-26 02:30:17.513;1;99869
762;1248;1;209;CLIENTE 762;111.111.119-88;50.00;0;2014-11-24 17:40:06.937;2016-07-26 02:30:17.513;1;100100
763;9111;1;1110;CLIENTE 763;111.111.119-89;50.00;0;2014-11-24 17:40:06.947;2021-01-21 01:00:09.840;0;119122
764;9111;1;1110;CLIENTE 764;111.111.119-90;50.00;1;2014-11-24 17:40:06.947;2021-01-21 01:00:09.840;0;119125
765;1248;1;210;CLIENTE 765;111.111.119-91;50.00;1;2014-11-24 17:40:06.970;2016-07-26 02:30:17.520;1;78755
766;1248;1;210;CLIENTE 766;111.111.119-92;50.00;0;2014-11-24 17:40:06.970;2016-07-26 02:30:17.520;1;78758
767;9111;1;1111;CLIENTE 767;111.111.119-93;50.00;0;2014-11-24 17:40:06.980;2021-01-22 01:00:08.190;0;119122
768;9111;1;1111;CLIENTE 768;111.111.119-94;50.00;1;2014-11-24 17:40:06.980;2021-01-22 01:00:08.190;0;119125
769;1248;1;301;CLIENTE 769;111.111.119-95;100.00;1;2014-11-24 17:40:07.000;2016-07-26 02:30:17.530;1;34211
770;9111;1;1112;CLIENTE 770;111.111.119-96;50.00;0;2014-11-24 17:40:07.010;2021-01-22 01:00:08.267;0;119122
771;9111;1;1112;CLIENTE 771;111.111.119-97;50.00;1;2014-11-24 17:40:07.013;2021-01-22 01:00:08.267;0;119125
772;1248;1;302;CLIENTE 772;111.111.119-98;50.00;1;2014-11-24 17:40:07.033;2016-07-26 02:30:17.533;1;123839
773;1248;1;302;CLIENTE 773;111.111.119-99;50.00;0;2014-11-24 17:40:07.033;2016-07-26 02:30:17.533;1;123842
774;1248;1;303;CLIENTE 774;111.111.120-01;50.00;1;2014-11-24 17:40:07.047;2016-07-26 02:30:17.540;1;136235
775;1248;1;303;CLIENTE 775;111.111.120-02;50.00;0;2014-11-24 17:40:07.047;2016-07-26 02:30:17.540;1;136236
776;1248;1;304;CLIENTE 776;111.111.120-03;100.00;1;2014-11-24 17:40:07.060;2016-07-26 02:30:17.547;1;7097
777;1248;1;305;CLIENTE 777;111.111.120-04;50.00;1;2014-11-24 17:40:07.070;2016-07-26 02:30:17.553;1;128785
778;1248;1;305;CLIENTE 778;111.111.120-05;50.00;0;2014-11-24 17:40:07.070;2016-07-26 02:30:17.553;1;128786
779;1248;1;306;CLIENTE 779;111.111.120-06;100.00;1;2014-11-24 17:40:07.083;2016-07-26 02:30:17.560;1;15745
780;1248;1;307;CLIENTE 780;111.111.120-07;100.00;1;2014-11-24 17:40:07.097;2016-07-26 02:30:17.567;1;67804
781;9111;1;1207;CLIENTE 781;111.111.120-08;100.00;1;2014-11-24 17:40:07.110;2016-07-05 02:30:25.403;1;39609
782;1248;1;308;CLIENTE 782;111.111.120-09;100.00;1;2014-11-24 17:40:07.120;2016-07-26 02:30:17.570;1;8955
783;9111;1;1208;CLIENTE 783;111.111.120-10;100.00;1;2014-11-24 17:40:07.130;2016-07-05 02:30:25.410;1;39609
784;9111;1;1209;CLIENTE 784;111.111.120-11;100.00;1;2014-11-24 17:40:07.140;2016-07-05 02:30:25.417;1;115939
785;1248;1;309;CLIENTE 785;111.111.120-12;100.00;1;2014-11-24 17:40:07.150;2016-07-26 02:30:17.577;1;19989
786;1248;1;310;CLIENTE 786;111.111.120-13;100.00;1;2014-11-24 17:40:07.167;2016-07-26 02:30:17.583;1;80081
787;1248;1;401;CLIENTE 787;111.111.120-14;100.00;1;2014-11-24 17:40:07.180;2016-07-26 02:30:17.590;1;13062
788;1248;1;402;CLIENTE 788;111.111.120-15;50.00;0;2014-11-24 17:40:07.190;2016-07-26 02:30:17.597;1;119847
789;1248;1;402;CLIENTE 789;111.111.120-16;50.00;1;2014-11-24 17:40:07.190;2016-07-26 02:30:17.597;1;119892
790;9111;1;1301;CLIENTE 790;111.111.120-17;100.00;1;2014-11-24 17:40:07.203;2016-07-05 02:30:25.440;1;121427
791;1248;1;403;CLIENTE 791;111.111.120-18;100.00;1;2014-11-24 17:40:07.213;2016-07-26 02:30:17.603;1;133539
792;9111;1;1302;CLIENTE 792;111.111.120-19;100.00;1;2014-11-24 17:40:07.227;2016-07-05 02:30:25.450;1;121427
793;1248;1;404;CLIENTE 793;111.111.120-20;100.00;1;2014-11-24 17:40:07.237;2016-07-26 02:30:17.610;1;33251
794;9111;1;1303;CLIENTE 794;111.111.120-21;100.00;1;2014-11-24 17:40:07.247;2016-07-05 02:30:25.457;1;121427
795;1248;1;405;CLIENTE 795;111.111.120-22;50.00;1;2014-11-24 17:40:07.257;2016-07-26 02:30:17.617;1;132637
796;1248;1;405;CLIENTE 796;111.111.120-23;50.00;0;2014-11-24 17:40:07.260;2016-07-26 02:30:17.617;1;132991
797;9111;1;1304;CLIENTE 797;111.111.120-24;100.00;1;2014-11-24 17:40:07.270;2016-07-05 02:30:25.463;1;121427
798;1248;1;406;CLIENTE 798;111.111.120-25;100.00;1;2014-11-24 17:40:07.277;2016-07-26 02:30:17.620;1;7440
799;9111;1;1305;CLIENTE 799;111.111.120-26;100.00;1;2014-11-24 17:40:07.287;2016-07-05 02:30:25.470;1;121427
800;9111;1;1306;CLIENTE 800;111.111.120-27;100.00;1;2014-11-24 17:40:07.297;2016-07-05 02:30:25.477;1;121427
801;1248;1;407;CLIENTE 801;111.111.120-28;50.00;1;2014-11-24 17:40:07.307;2016-07-26 02:30:17.627;1;131620
802;1248;1;407;CLIENTE 802;111.111.120-29;50.00;0;2014-11-24 17:40:07.310;2016-07-26 02:30:17.627;1;131835
803;9111;1;1307;CLIENTE 803;111.111.120-30;50.00;1;2014-11-24 17:40:07.320;2016-07-05 02:30:25.487;1;96372
804;9111;1;1307;CLIENTE 804;111.111.120-31;50.00;0;2014-11-24 17:40:07.320;2016-07-05 02:30:25.487;1;96375
805;1248;1;408;CLIENTE 805;111.111.120-32;50.00;1;2014-11-24 17:40:07.330;2016-07-26 02:30:17.633;1;133437
806;1248;1;408;CLIENTE 806;111.111.120-33;50.00;0;2014-11-24 17:40:07.330;2016-07-26 02:30:17.633;1;133438
807;9111;1;1308;CLIENTE 807;111.111.120-34;50.00;1;2014-11-24 17:40:07.340;2016-07-05 02:30:25.493;1;115430
808;9111;1;1308;CLIENTE 808;111.111.120-35;50.00;0;2014-11-24 17:40:07.340;2016-07-05 02:30:25.493;1;115433
809;1248;1;409;CLIENTE 809;111.111.120-36;100.00;1;2014-11-24 17:40:07.350;2016-07-26 02:30:17.640;1;30991
810;9111;1;1309;CLIENTE 810;111.111.120-37;50.00;1;2014-11-24 17:40:07.360;2016-07-05 02:30:25.500;1;115430
811;9111;1;1309;CLIENTE 811;111.111.120-38;50.00;0;2014-11-24 17:40:07.360;2016-07-05 02:30:25.500;1;115433
812;1248;1;410;CLIENTE 812;111.111.120-39;50.00;1;2014-11-24 17:40:07.370;2016-07-26 02:30:17.647;1;93697
813;1248;1;410;CLIENTE 813;111.111.120-40;50.00;0;2014-11-24 17:40:07.370;2016-07-26 02:30:17.647;1;93724
814;9111;1;1310;CLIENTE 814;111.111.120-41;50.00;1;2014-11-24 17:40:07.380;2016-07-05 02:30:25.510;1;115514
815;9111;1;1310;CLIENTE 815;111.111.120-42;50.00;0;2014-11-24 17:40:07.380;2016-07-05 02:30:25.510;1;115516
816;1248;1;501;CLIENTE 816;111.111.120-43;50.00;0;2014-11-24 17:40:07.390;2016-07-26 02:30:17.653;1;8989
817;1248;1;501;CLIENTE 817;111.111.120-44;50.00;1;2014-11-24 17:40:07.390;2016-07-26 02:30:17.653;1;13898
818;1248;1;502;CLIENTE 818;111.111.120-45;100.00;1;2014-11-24 17:40:07.400;2016-07-26 02:30:17.660;1;28843
819;1248;1;503;CLIENTE 819;111.111.120-46;100.00;1;2014-11-24 17:40:07.413;2016-07-26 02:30:17.667;1;129844
820;9111;1;1401;CLIENTE 820;111.111.120-47;50.00;1;2014-11-24 17:40:07.420;2016-07-05 02:30:25.530;1;115329
821;9111;1;1401;CLIENTE 821;111.111.120-48;50.00;0;2014-11-24 17:40:07.420;2016-07-05 02:30:25.530;1;115330
822;1248;1;504;CLIENTE 822;111.111.120-49;100.00;1;2014-11-24 17:40:07.430;2016-07-26 02:30:17.670;1;12675
823;9111;1;1402;CLIENTE 823;111.111.120-50;50.00;1;2014-11-24 17:40:07.440;2016-07-05 02:30:25.537;1;115329
824;9111;1;1402;CLIENTE 824;111.111.120-51;50.00;0;2014-11-24 17:40:07.440;2016-07-05 02:30:25.537;1;115330
825;1248;1;505;CLIENTE 825;111.111.120-52;50.00;1;2014-11-24 17:40:07.450;2016-07-26 02:30:17.677;1;131159
826;1248;1;505;CLIENTE 826;111.111.120-53;50.00;0;2014-11-24 17:40:07.450;2016-07-26 02:30:17.677;1;131195
