Id;DataAcesso;Hash;DataExpiracao;Cliente;TipoAcesso;LoginAtendente;TipoSessao;Origem
1306;2018-06-27 11:49:39.153;eef5923d484e6783d21c62cb0e583c2991668b167b5db7671901bfbd691df0c311e029593f77d4d9c4781dc4db52de8b3d530fcf99e1dc329a88c33e9b5ffd6b;2018-06-27 13:19:39.153;111.111.119-94;1;NULL;NULL;NULL
1307;2018-06-27 11:49:44.173;904a01abcbf0fe285a42823304e2e01eaaf04be5e0ca89cb1034cf3277842c68317415e27ec57f37dff22f93ee0d2aeacabcb1acc4edad8b51269cd11aa6c1fc;2018-06-27 13:19:45.323;111.111.119-95;2;27168365-8D1B-E711-941D-001DD8200001;NULL;NULL
1308;2018-06-27 11:50:00.250;1a88c7936c45fd00eef57d1643905ccddbaef9c8cc0129886c7d41cf08d656ef82b3c734d89af74202c53ac9815634cb56e93886008f7e388b4c55fbe002a892;2018-06-27 13:20:01.680;111.111.119-96;3;NULL;NULL;NULL
1309;2018-06-27 11:50:04.833;23dad68c1236d43cc0aacb4bc98a06bb403a918629ccf090a1cebf90aad6a9a7bb56f121e2416a9fe44f7ed763bbf3055a573cff2478ebd345db813635ce9419;2018-06-27 13:20:25.433;111.111.119-97;1;NULL;NULL;NULL
1310;2018-06-27 11:50:08.090;e16854d474076518839f6edb6b357967390c1f04bad0f5d31b6d61e37d454480ce751d0874d181241dade100cf2694281829a841f045c6f0b3aef326e0f1b6dc;2018-06-27 13:20:08.090;111.111.119-98;1;NULL;NULL;NULL
1311;2018-06-27 11:50:39.460;256fbf5815913d0c3bbf9b619641add35f1abef9bae8f99518cccc2505bc884f6b76d8344f1d60264c47c3b7da837288304e111602477722640dea1b41665d71;2018-06-27 13:20:40.283;111.111.119-99;1;NULL;NULL;NULL
1312;2018-06-27 11:51:26.317;828defb803334de056c72f55c0ab6f80afe7a470314f477eeb4ebc7b8847e027e9743531735472dc04527c279668b4e9c7279d0d75b8ef27ec7a76e429218eb6;2018-06-27 13:21:26.317;111.111.120-01;1;NULL;NULL;NULL
1313;2018-06-27 11:52:24.413;2800aeb7ebf464d8f7d3f290d882b9263cb54adb921d78d32b7c729d0ba51c8ff1ad0cdb964772645fe224176f80b2a5981d996378c0836e2ec9b7f7d7fb32ef;2018-06-27 13:25:47.417;111.111.120-02;1;NULL;NULL;NULL
1314;2018-06-27 11:52:42.853;25a8666f70b711cd5775057629c9e7e6a8e8ed24cdc2e9ea94b43acfe3c2250057ca16f2a0ba3dd4f62a7ebc705a1f760abf9b26aa469c5c3408194e7436f6f2;2018-06-27 13:22:42.853;111.111.120-03;1;NULL;NULL;NULL
1315;2018-06-27 11:53:40.093;f1546f0e716e553a53f104731aac3b3cb116894f8ccb4a433768d5499e5b4e24a596aa00c3bbbc1a9bc4817cc8df6dcae21cd1e35633f2d14a922c4b18513d7a;2018-06-27 13:24:20.303;111.111.120-04;1;NULL;NULL;NULL
1316;2018-06-27 11:53:54.290;266eb0acf01c0968d20ee5ef72a71af8f5e09871d18eb72d291c8ff6dc146490e63eaa71049bd03b875b2be0e156590d1abaa996e7e8b69e7c95531c294054c8;2018-06-27 13:23:54.290;111.111.120-05;1;NULL;NULL;NULL
1317;2018-06-27 11:53:58.223;8a8feec48efc694a1b94b2c86241564ff8501d31087f7106758f5d571da21a9240eee3280cbcf5f6cbac1c3621fe5045dd46102a5898bddb3ca5d7410231b743;2018-06-27 13:24:39.600;111.111.120-06;1;NULL;NULL;NULL
1318;2018-06-27 11:53:58.667;8328fed66a76b13eaba682b61ab79989fe5e403ab73e1f8a48b0901c2c44a0c9bc5aad440388c1bf1adc5674a99ca198732db286f92bc810d2a76f213977c0fb;2018-06-27 13:23:58.667;111.111.120-07;1;NULL;NULL;NULL
1319;2018-06-27 11:54:05.923;0a1a06ef681e310614cdcbb1cf24143e8f3e199b54e0db8b1eabad2e15676ee0f09fe51889b9a55f161fe58ae351cccd4518f3d9dca81c7c8636114bf4230645;2018-06-27 13:24:27.663;111.111.120-08;1;NULL;NULL;NULL
1320;2018-06-27 11:54:22.053;1cdfc3a7f2d114dfe848ba841211f0e947e0843012916a7c857ccd7de353a7062d1c248f86a202af8ca451bc02c4fbc5967b9ed56e18986778422789e8130757;2018-06-27 13:29:07.957;111.111.120-09;1;NULL;NULL;NULL
1321;2018-06-27 11:54:28.843;c80370a586706c516db31f3178afd5480881b77ab8a57b31cb827ef5f4061655eee1e894b837041f6d1070f6a40478e481d2988e2b77f21ae8e1d24c8dbe0c4f;2018-06-27 13:24:28.843;111.111.120-10;1;NULL;NULL;NULL
1322;2018-06-27 11:54:32.373;c3cd594b472c5fd6ae79497953dffc57b47a20b96148e95059f91b549732c2e84c5dc3aa4854511c61c03c1c3280fd907c839a5a9d75aa3ba63e5814399dc84b;2018-06-27 13:24:33.570;111.111.120-11;1;NULL;NULL;NULL
1323;2018-06-27 11:54:34.493;fea7c86b05ff91b46cab13ee1883b07c932d97f6917daf784218cb6665322184867bda1257709cc7e41a06826f3e2eb9db5b1bc2986d43f0b766711fb46028a4;2018-06-27 13:24:36.107;111.111.120-12;1;NULL;NULL;NULL
1324;2018-06-27 11:54:37.870;afea20655188f04246217268f0c92942a87ddaaf60af86e0c4c35210ae23fb4bb8f819b0118fb7a3bd70da0b4ddd7a1d838b8d0202601c6caa487857aa9d22b7;2018-06-27 13:24:39.363;111.111.120-13;1;NULL;NULL;NULL
1325;2018-06-27 11:54:50.023;444227b4f0bb1a284094fdf672b3a62ae0351bffb425036c77b7f059819ce39a701fc4d38f4ee61454825983a4a938ff8574ae51fd0aafd10e457e3e6212a0a1;2018-06-27 13:24:51.490;111.111.120-14;1;NULL;NULL;NULL
1326;2018-06-27 11:54:59.897;7709ea6ac87ff0d52695086f96943448861cf820100d9056b84553009c1b31c2e82a383f41f74ef6deb1e348474aeda8cb03403b6a66a761d72297437376d7b3;2018-06-27 13:25:01.730;111.111.120-15;1;NULL;NULL;NULL
1327;2018-06-27 11:55:03.733;60523c451d6624a65d1ef87d99b63c7acb9e7f28ea5bce1f02450cc8a545c9c77c7ab2c5ec969431db9ea5a034d0461dc2b8d70465f44d238ca7e8c363bc6d57;2018-06-27 13:25:05.493;111.111.120-16;1;NULL;NULL;NULL
1328;2018-06-27 11:55:09.210;9f0fe97ae09322d4a2eb07bd3306b8a9376c8b7094ff3c6a13016f17c881baa246b569a93cf1886d4e48d3b5a6a666f7bc1966592ef921361525be703c2b48b8;2018-06-27 13:26:49.990;111.111.120-17;1;NULL;NULL;NULL
1329;2018-06-27 11:55:41.497;409102e18aef47b74e70128627a62d75c4db575edfc5b785b57254183300060afa696f4f664096db9ccfcbf8f581ce880171a93927c855261f51850e0a9c262c;2018-06-27 13:41:38.623;111.111.120-18;1;NULL;NULL;NULL
1330;2018-06-27 11:55:50.027;2ae1a77dd25ef030ddd1f7b3c6bac48623338058d4cde652141d91e40a3fc17bee5fb3a71dd750881a2cbd4314ca29199baee61dcf3c64e59fb11c46109b0e60;2018-06-27 13:25:50.027;111.111.120-19;1;NULL;NULL;NULL
1331;2018-06-27 11:56:03.657;88de252b273be97c2071f4464bc5deaa6b9401f3b70fe1015dd9d34eb820297b20c8417ac633c80bb6266b17790c2ff36608b7ee51a2c83e0684a2cf8cc2db2f;2018-06-27 13:26:05.300;111.111.120-20;1;NULL;NULL;NULL
1332;2018-06-27 11:56:10.967;cfcb9a123af83b6a7c4ea33258d597861f264990aa6ebe9ba8010898ce1a0469bcd2933e7b37d0d1d9f2ababc278d2825d721c9846689a333afa4f279455f07d;2018-06-27 13:26:12.327;111.111.120-21;1;NULL;NULL;NULL
1333;2018-06-27 11:56:22.033;6b0b5cfaa78aeff280148415be86288c0d20c1bbcb1f3ec45d936a31e2dd0267bbd79cf96f465b5b5b47654783cbf55edb1eea179059c57509737cab1db1dfca;2018-06-27 13:27:38.553;111.111.120-22;1;NULL;NULL;NULL
1334;2018-06-27 11:56:30.583;27a1ba2f88672de104efbb61f885728b09b858e006750b04f299f80928a7625400040f00d3a0701288879e2d3030dd803ef713e6d71a73a9b34b8de31335db67;2018-06-27 13:26:32.347;111.111.120-23;1;NULL;NULL;NULL
1335;2018-06-27 11:56:31.723;50c4f6ca444fdb67da887f27df79dfb913059346ccd92994bff7cac5f182130f0a81bc41a26ddc927126aa2f358b5fe1dda3d12352eb6d970c2f3b854e553321;2018-06-27 13:28:11.577;111.111.120-24;1;NULL;NULL;NULL
1336;2018-06-27 11:56:44.300;1730b6492d6effb1919e2e984c9138c6404749c39114e1428c057ca63ccd4a530835cdf7bdc64ba886b2e321de7681d0f21e756fcb4d56dff04619986ed64ea4;2018-06-27 13:26:45.203;111.111.120-25;3;NULL;NULL;NULL
1337;2018-06-27 11:56:49.937;c926f1cd8e913882b76d500f31bb09917b46ef389397fe8dc2c26ac27cbb37230319d4a22b42ed1586650e994a5a441b516f4c25db28a71baaaf1db30b46e73e;2018-06-27 13:31:05.660;111.111.120-26;1;NULL;NULL;NULL
1338;2018-06-27 11:56:50.317;6ef124ace43e0539585a6ceec58369cdc691fb81e6018a7fe7a57b0317b6c97a8fd5a96c6a9d7bda006ef5aca40629187cf903b43c1d0cf1fdd7a8972937d033;2018-06-27 13:27:55.417;111.111.120-27;1;NULL;NULL;NULL
1339;2018-06-27 11:57:01.220;f856b971f4b57817e1d64764385beb2a8bce1bb33f922e1fdb31703498c295548c44010ac79e80710a8348fb08215fd3891a6b130e49f8571fc003e3ee871094;2018-06-27 13:27:02.393;111.111.120-28;2;72FAD97D-9248-E811-80C0-005056955165;NULL;NULL
1340;2018-06-27 11:57:04.087;db813a02500eec5895ba5c88aa1c5b988791bbcc522ee3f01d3d57bf4dd54a0f6df20d9f3770c886a50535f63239d0f1bc1b766bc43b99bc02b2453d8000c11e;2018-06-27 13:27:45.960;111.111.120-29;1;NULL;NULL;NULL
1341;2018-06-27 11:57:07.133;2816384047d4bef463bbd3ae9bb7be6b3d5da131d3ec88864aa64d138851c2670d6aa9935ae3b3332469e0af5daff0774f06d285c89d3da408427fc3b433f9ad;2018-06-27 13:27:59.090;111.111.120-30;1;NULL;NULL;NULL
1342;2018-06-27 11:57:11.460;b2161998149b1fa394daf5bd3a2508b4153de5b35965a6231dc441a9b45de539c5d019209e01fc7a3fab9c9baacb254224445032f3802fbeecd14deb40c7b731;2018-06-27 13:28:53.330;111.111.120-31;1;NULL;NULL;NULL
1343;2018-06-27 11:57:14.863;08d5a41d73f40eace04d99e392d369d23d420caa965de159819cb77d3d5ab8d7f28b7414fa03bc6f2c23fbc539b80b4f0c3ef2089232b47dd1400504b118f0a7;2018-06-27 13:27:14.863;111.111.120-32;1;NULL;NULL;NULL
1344;2018-06-27 11:57:19.123;9c9f3499353434f614da0a3a8cb79692767010933500635dc461203ee7aa3386c9d533e28c37f4270cc79c0faa8ed15e4ab48581ae97cb74d413453b92ceb142;2018-06-27 13:28:49.107;111.111.120-33;1;NULL;NULL;NULL
1345;2018-06-27 11:57:21.000;951c60dc4dc982a581134a715fe09c4fcfdbeb18cf093264fc776dd44fabc779956ae228b103990091041aeba8f3fdbd40af25c118fa20aed83275b264b8f9bd;2018-06-27 13:28:12.120;111.111.120-34;1;NULL;NULL;NULL
1346;2018-06-27 11:57:21.897;d3c31ca9416def3e019b3c2ee8ed6cd447e660a1b58f24e60b003a7c608441f3cf6ddf59530c21ac2b0e2e9b499726c91f8e802990c0a74b83db0df7ae094e46;2018-06-27 13:29:05.897;111.111.120-35;1;NULL;NULL;NULL
1347;2018-06-27 11:57:22.393;4e7d6e9bd1b929bc9cbe1e9acb2639663e7217ce0436e1b39cb0e14692e391e4729e454ec682956fc42f40f739e3f21aea8f72d9ba9538715bca5b43ca801343;2018-06-27 13:27:23.663;111.111.120-36;1;NULL;NULL;NULL
1348;2018-06-27 11:57:25.460;a15bb9870f23748dedb842996286275447e8f2cfb21ffabce742e3eebf26345dabd5b53a8db011651e434dc192ee5ff67c949686771799289e3b349fa50e4de4;2018-06-27 13:30:36.500;111.111.120-37;1;NULL;NULL;NULL
1349;2018-06-27 11:57:30.607;d2fa3973ccef7cd91e02583a5d3fa0f34dda7b6a5c94b1fb4a0cead6f1c32daa528f2b6f520ee00e8ca33eb30dc07d206a72b598420dc63f6dcee436486e1f37;2018-06-27 13:29:19.267;111.111.120-38;1;NULL;NULL;NULL
1350;2018-06-27 11:57:42.277;aab74b3c1b1d96ab1a0431ae04c471a16339a6469bfb67afc89c9996fa4bae18caec4713e44c60ce0b1dc3d18969afe30feb7321514f3a6aadb183a074a6dee0;2018-06-27 13:35:25.990;111.111.120-39;1;NULL;NULL;NULL
1351;2018-06-27 11:57:47.947;f95526a30843fd2630b7e611f85cdf7c1ba95be5bd917eaeafd835c4e32d741c0bca8d0511f885ef7d7cc34e3041dbec973e5fa3102418fa32e9555d68fe2b03;2018-06-27 13:27:49.167;111.111.120-40;1;NULL;NULL;NULL
1352;2018-06-27 11:57:48.283;b54f804465364d4a81e6503a6be554281d9e0dd786bb78751930498378e618a4b056738341d12d643ac39c2b3901fdb41eb8dfe407e8df26646c3affbca14a70;2018-06-27 13:30:00.900;111.111.120-41;1;NULL;NULL;NULL
1353;2018-06-27 11:57:51.157;6caba440c90c19b0251f101ed0b978a428b9f2dc816d472854f809c5765751fbc364e482eb341aa4b77daf97fca7ab228845f9720fc8e16f5aa60b0eeb79ac6c;2018-06-27 13:28:55.943;111.111.120-42;1;NULL;NULL;NULL
1354;2018-06-27 11:57:55.097;1f3fc8b5f81ba8e53b0bb1a9159b6c84b0c9a4583ffb90d07534fcf591db988fe39a6f5dabbea6a0b03bcef2a86e9716932909ea5262388b848c9279e63635e9;2018-06-27 13:27:56.187;111.111.120-43;2;72FAD97D-9248-E811-80C0-005056955165;NULL;NULL
1355;2018-06-27 11:57:58.433;b3dc591b064dc3e4fe9a02d0c6546dd6a4269710ab1329c8f3618304032d18a475dd23528e0bbe2d5ad82e0c545402e7c5187e504e7868f4feeb3b88d899b755;2018-06-27 13:27:59.513;111.111.120-44;1;NULL;NULL;NULL
1356;2018-06-27 11:57:59.047;b7c85f01df6e9554bea3beae692d3085f38b5c3db56ab4cb28a727a3a0fae2064d67d67d91c0dd36d88eb2dd647f965fa6ea497919d40a1ff93d9c2257c41d5c;2018-06-27 13:27:59.933;111.111.120-45;3;NULL;NULL;NULL
1357;2018-06-27 11:57:59.360;092ae87d3f1fef1478051a479ca9f28eb8aa76de98b5cb50469ffd5388fad51e91132fcbe681cad368d3c33915f649a17df7be742f3b59afe32353090d2cf1c3;2018-06-27 13:29:02.823;111.111.120-46;1;NULL;NULL;NULL
1358;2018-06-27 11:58:02.523;5547a13eaee67788c1d1cd9e20084850becabf33f0fe11b53519821fb930a124baba336d87f68f16b3f83d392acca31d7995ff81a8a45ed07115b8f644c331cc;2018-06-27 13:28:02.523;111.111.120-47;1;NULL;NULL;NULL
1359;2018-06-27 11:58:08.510;c0ffe51aac6bb0e1f71bf264f914039df510d4624ad29a9462abc26e5398558b60a1476ba1789e483ae04712a2f975182ef224399b4aa001e955fb84e377c09f;2018-06-27 13:28:09.820;111.111.120-48;1;NULL;NULL;NULL
1360;2018-06-27 11:58:21.547;6d93b903b145cfc15b4da97b755124dc17bc1647f9a711d78c900f460c4385f40ebb42cb6db32e35fe12d86f3fbff3c7b02ab6e57a0d3063870e693d391e931f;2018-06-27 13:28:23.027;111.111.120-49;1;NULL;NULL;NULL
1361;2018-06-27 11:58:26.320;5788099519a73bbc1353b073fa2f6060a9431007c8d4f9cf142e2277aa4de54d3fc26cfe2076f445289b9ee4ec945209b079bc42b82ae903cad3ee2ba3293200;2018-06-27 13:28:27.937;111.111.120-50;1;NULL;NULL;NULL
1362;2018-06-27 11:58:33.213;c4f85821e3933315df7a6d8918ff494d7aa5813f8ea4a3db9250158b6d1d55796e1225df916f3c20b2947b878404ba656657ac8f72f290a94ffcb129836d0616;2018-06-27 13:28:35.377;111.111.120-51;1;NULL;NULL;NULL
1363;2018-06-27 11:58:34.610;b521f2f0afc719a2f36ed9b55553feb9aa892b19b995ccc3161f6838e7f093c6e46385844128b5f0ceef30cbf302dfa67b99ba4a01f8261f0d8a43474278b3db;2018-06-27 13:29:48.190;111.111.120-52;1;NULL;NULL;NULL
1364;2018-06-27 11:58:46.310;51ab6c00af642650cbd0bb44cd3e01a029270e7b82e3af37fe857e018f9c60b2b69871c5b0f3eec5bee4c9167879dd67938d33873befb9275f2091d9c2a43931;2018-06-27 13:28:47.630;111.111.120-53;3;NULL;NULL;NULL
1365;2018-06-27 11:59:08.117;529d309b6500692bff3e6f90ceb06ff3b3f518b8ca3a9a00aa553677b858e61e07543820589bddd31c8cb51ed51a413d83eb3e3ef5a8280e1b4ae83aab6b7a66;2018-06-27 13:29:10.090;111.111.120-54;1;NULL;NULL;NULL
1366;2018-06-27 11:59:10.453;728ed1f5e0c447cd49829d5bd180af4f728f666ef8fe35110e98f279fb8d8d666a830ab439b72ca1c3e86e88b17e5d988abb50434b0f82d6e595f1b9ce25587e;2018-06-27 13:30:29.637;111.111.120-55;1;NULL;NULL;NULL
1367;2018-06-27 11:59:11.633;ae8e71045c7997763cdf8c1ca7bcac5a64726160e5c36ffb0b99c0351362d08d61718a1d1e2b1e2b1601fc1e2c26d4a7678d66e15efd73328440a0bcf3f3b677;2018-06-27 13:30:41.160;111.111.120-56;1;NULL;NULL;NULL
1368;2018-06-27 11:59:16.010;00c987a93760067f44151046dc35e529675e1043d21045ebdf2ee75116339541d09a1d11e8536fd3e86b3e9386f99fe24bde5bb866a5027fe9e2c1eb3e119cb6;2018-06-27 13:29:16.010;111.111.120-57;1;NULL;NULL;NULL
1369;2018-06-27 11:59:16.153;96062fc4bd3b9bef04d5e50f63da590981e559dddb3ad809b26d6cdeff3635e76e614ba918eeba37d93b36050f5379f0b1cf37538f7db322c1d7ffe269c59b4b;2018-06-27 13:29:18.167;111.111.120-58;1;NULL;NULL;NULL
1370;2018-06-27 11:59:16.310;d3b1d320be6634ade68cc9dc51bb054844f7c89552764fc45b728eb8de3ff7bb5f2246ecb17f257ed63e082fd338846581db5d004fa8c736fab9392b92b847d4;2018-06-27 13:36:15.373;111.111.120-59;1;NULL;NULL;NULL
1371;2018-06-27 11:59:22.923;791484f1f41f3d3e42c9fa1ab0b049f66933e7e6ab35766e277bea5edeef33546cf8c1f57efe42bacde3a8f7347d124244ab33f3d748799669fbe36f4a00e4ea;2018-06-27 13:32:39.697;111.111.120-60;1;NULL;NULL;NULL
1372;2018-06-27 11:59:27.550;a6bb4d6f80861660962366f36c6340eee761f6ce3372e29d9eda08ad9d3f6c92b32509a7e431bdf7397ba5b1487501bbebd06a98d223ac4a4135161004d0dbe1;2018-06-27 13:34:04.813;111.111.120-61;1;NULL;NULL;NULL
1373;2018-06-27 11:59:27.570;493496626be346a22b85ec5a95ff98239f0fb7c051e86b1a7888109ef3f5ce47707ca7067ac5727b5e2fed8b6740e46e34ff5736d558be1f8ada620e8cb294fc;2018-06-27 13:33:13.430;111.111.120-62;1;NULL;NULL;NULL
1374;2018-06-27 11:59:27.620;b3bd940b2d2e4d894ef9555aab469417263c61359900808439dd5715e28454ef0ac9d3cff0ec6e89b996ac337cd632487351b133c3ac5c60270346a95052e949;2018-06-27 13:29:29.423;111.111.120-63;1;NULL;NULL;NULL
1375;2018-06-27 11:59:29.923;37031617a5c47309e4440164bb2da108d48fd22bd5f504154944ea7060e6434fd83756bdba755fb659cc494e74aad6557fe238fb7478666fae77ba2576a9fa5c;2018-06-27 13:31:11.800;111.111.120-64;1;NULL;NULL;NULL
1376;2018-06-27 11:59:34.483;c9cf7668c0f5f74991319ebdd841f6a60d15e9d009f72a12c38c9300adbd3aa811abd871a221f586c591054bc36f58ec1bf4f908444dadf7dfe2d2ba44f3435c;2018-06-27 13:29:34.483;111.111.120-65;1;NULL;NULL;NULL
1377;2018-06-27 11:59:38.420;b07e83d870b35e6667a7bf0a97d1e3f4d94859072dcddf7dea8c990e7dd53dd927c10dc16eefdf2b013a253d99197f4a2285b6148e3796fef3a3c1ef69551e11;2018-06-27 13:29:38.420;111.111.120-66;1;NULL;NULL;NULL
1378;2018-06-27 11:59:39.797;9f9d6d37bdf7a5f9bf5f64505ea25ace8ca79f02a7d21b71080ad6cd82be27d742277684b259739034a5e91b51619f95b5133a742aed51d65dd91306d7e9e97c;2018-06-27 13:29:41.367;111.111.120-67;1;NULL;NULL;NULL
1379;2018-06-27 11:59:40.953;9a1a51ece7b0ad5ac1c232a31e10015e6c4ff4d23932fae7de638633e66ed2dff9249c1d076c2748e6926f1e2d70be08ec6811106a3a262eb323385c6aae4c5d;2018-06-27 13:31:11.833;111.111.120-68;1;NULL;NULL;NULL
1380;2018-06-27 11:59:41.297;55e8efa105aef4ff2a2c95c6a161710052614012ec7ae794ac7a810186cccdf64ac69db76aed1af19304782b377ecb635b8c979b8c90745916ac2e5a8028c335;2018-06-27 13:31:46.177;111.111.120-69;1;NULL;NULL;NULL
1381;2018-06-27 11:59:43.080;b0c05d68bdadc3a7b24d7ac8ec271c8487a361fdcfc3e30ed9f7a95b0d1b3c26a5dbae5636aa678b47d2510dd60c410626101c9ca73aec904ca9a2889f4f7133;2018-06-27 13:29:43.080;111.111.120-70;1;NULL;NULL;NULL
1382;2018-06-27 11:59:56.257;f79cd47883f1c50bb72d27ab5cd7ef8605b784a490fb6e1bd9ed88589515f65bc1bd7aed10215cd1ec469a4ca88a8181967b3d8226562f863915795aaf645c11;2018-06-27 13:31:19.000;111.111.120-71;1;NULL;NULL;NULL
1383;2018-06-27 11:59:57.920;020da8a72ffa852fa0a0b41f165aa3dc6465ef4cffa159cb6d63f3ab97dcc0d373766ff1c0e53324159351d04eac2c14c7a03a93480750c1f2bc545781dd22c9;2018-06-27 13:34:33.000;111.111.120-72;1;NULL;NULL;NULL
1384;2018-06-27 11:59:58.990;cc304d84f516610ee385b76334289d205e0c32833c0ccba51681d2fb572efc1b8b51daa6e6a2dd0c0c3e8e67ed2a975c011290dcd3e8b2835d9b8f6b4e758694;2018-06-27 13:30:00.650;111.111.120-73;1;NULL;NULL;NULL
1385;2018-06-27 12:00:05.710;bd1ad290a66bbad606f6e569fe773db2524a67a7713e9e021a26a10a39a18ff0a6751306638af48eae52b2b6e793191370eb88a27ad226ae6fa9db0d835446a2;2018-06-27 13:30:05.710;111.111.120-74;1;NULL;NULL;NULL
1386;2018-06-27 12:00:07.490;5c022191437edfd2c3d71c0f80c81d4a918057b81ff14d150dc3b85d957ec065f7d937dcb38bfbf70c7585d3a33311628f1ba1f03a91d6a2bf5f861c22f7ed6a;2018-06-27 14:18:42.103;111.111.120-75;1;NULL;NULL;NULL
1387;2018-06-27 12:00:08.773;0381ced6ae4050878aebc3fcb16fec672832f8527a3688c44ff9bb6a464054939832fa62ef7f60832d04d8761eaefedcaae985681d7fabb869a516e802fe84e4;2018-06-27 13:34:20.537;111.111.120-76;1;NULL;NULL;NULL
1388;2018-06-27 12:00:12.183;1ca12e7fc09381ff95d894d534223d39e6a2de40b023cab7eec8dbe23d9e9448b038576a667a81c6569b92746a110abf51e5208a60c1631fba68c15caa1d07b1;2018-06-27 13:30:14.563;111.111.120-77;2;B675FDC8-663A-E311-B421-02BFC0A801BB;NULL;NULL
1389;2018-06-27 12:00:12.280;dc9f9d10420f943b9574f55350ca50712353f38f9a511e206acab963469ce7c6a336f0bb69c12746443a75e092d75a1bc55d998383ceb61ec7b90bf1cb729ad6;2018-06-27 13:30:13.933;111.111.120-78;1;NULL;NULL;NULL
1390;2018-06-27 12:00:12.840;5d39dcaa73b1b44764ec4a11654f9f37a6841dbe5047a7daf260d238eac960fca6bbd3b588f12fcd96a5050a54132b6fc2fd34b5d8094b68035a08edc3fd61d7;2018-06-27 13:30:12.840;111.111.120-79;1;NULL;NULL;NULL
1391;2018-06-27 12:00:13.350;fca0a7f87cc6ad1853953ccf5a879421ac1e6423ed36a832b5727c0d26a8febc405b47d3c1201ef08c2ebd268f671bbb7a0b890ee3f1d9bb4c1066527d5a9ab9;2018-06-27 13:30:13.350;111.111.120-80;1;NULL;NULL;NULL
1392;2018-06-27 12:00:14.770;6e048fd022e00122b8d9ca4ffa0e3338e161f422c9079747986e38475b1fd95023522ec190da28b6eb5f228abc44e5552623f4cf257b4f2923999168d5efbe73;2018-06-27 13:31:02.147;111.111.120-81;1;NULL;NULL;NULL
1393;2018-06-27 12:00:23.367;d539b0168f7b5b7f3d17e1dfcbf6a8fde7a4ce6663811b7e267080853ccf41041645769f536d5d8258ac97e3ad55d3eabc54b476c66f08fd8ffd5ac7687e570d;2018-06-27 13:30:23.367;111.111.120-82;1;NULL;NULL;NULL
1394;2018-06-27 12:00:24.567;38a6bac1d563b9f03867ca6907bc2ea71684cf2d4183969b1ba4213aef13c0f2581caec471e070b7010759e1f2437251713bd4962416facb59f329a865bf255b;2018-06-27 13:31:23.090;111.111.120-83;1;NULL;NULL;NULL
1395;2018-06-27 12:00:26.027;d6a94932de4d287ab8c4dc11b4e7ebbf4a34089f4b8f2432528fb365244ce9a52a0b88b23eac9e5ce79d4f296aceeab18b4325952afa1f45fc14e5be941664f0;2018-06-27 13:32:37.250;111.111.120-84;1;NULL;NULL;NULL
1396;2018-06-27 12:00:41.540;48930f6917cbe6da3ce7b3afe811003300eb0d78fd16ed5304d63c7146be5d8a85595822c48b692b3e7d742ae3ff5b0232922634a70641da731d03ba92d04b85;2018-06-27 13:31:59.790;111.111.120-85;1;NULL;NULL;NULL
1397;2018-06-27 12:00:47.100;da53b6458e68c47727d66f8b16223d61671fd5c333a511ed643a392455bdbd3f1e5c736ecd491ed80bc5be5cbb5f6d74fed348da576652c0da32b045fba1837c;2018-06-27 13:30:47.100;111.111.120-86;1;NULL;NULL;NULL
1398;2018-06-27 12:00:48.637;db724f4d214ce1bf253533e9f00124a7229dc8d066d8be6be32803489f9d55b2e375673d1cfeb8f20664852424e6ce9b9c58c9101122f29c188379002f9b1481;2018-06-27 13:30:48.637;111.111.120-87;1;NULL;NULL;NULL
1399;2018-06-27 12:00:54.190;6d48e550600a82b16dc7f3cd265df855b1e7d613c1491b9fb81e80eff686013a33c9d45c155cc9a2a90a8e7b17b85f73e3f8433059900d41259046ff3d5eacc5;2018-06-27 13:40:54.783;111.111.120-88;1;NULL;NULL;NULL
1400;2018-06-27 12:00:55.173;93e4ddfb812ed1c978384acbad074d3c3ddce86c62738f82b53c0d0184956d5e9a7b36ed61773b466b3be6e59a83788f43906ea975300aa2c3919b7dd369e182;2018-06-27 13:30:57.037;111.111.120-89;1;NULL;NULL;NULL
1401;2018-06-27 12:00:56.693;3bba27dc6ffc848c343e48ebdd83357d3e8e493eaae07f50aa087fe6ab89a11cc6c10f40bde9cd5fde0064cb7d86b9b61f1be68431aa40eecb24e9b8dd612e35;2018-06-27 13:34:30.977;111.111.120-90;1;NULL;NULL;NULL
1402;2018-06-27 12:00:56.897;70ed85c61fac26f5a3bddc531ecd746002172087fc798fecf85ab7cc782c165ff7806ff30ab23f202061268c06a0b8ed7510127d7aee79da97858f15b37dffe0;2018-06-27 13:38:37.770;111.111.120-91;1;NULL;NULL;NULL
1403;2018-06-27 12:01:06.403;f0f21c79501bc0b4d7d419b0e094ec77d3e09ba1dd006b501d74bf5ce85a90b32d785e5b9b18c8ad2670b2f4c3b79a6b6ff98e344ffdff75f178157d9163c12e;2018-06-27 13:31:06.403;111.111.120-92;1;NULL;NULL;NULL
1404;2018-06-27 12:01:11.807;a01c13b5f3d413ddb26217d2cfd7cd73d99322ade0d1e3b46ccb13a342603b5b49a48a26db6aa0f5692b08e964db500a4e7b027c351bd8549cdf3aeb26ca4960;2018-06-27 13:31:40.983;111.111.120-93;1;NULL;NULL;NULL
